,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent
1670,0,49090,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,2.98e+16,72,688,0,1,2,1
1671,1,61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,3.09e+16,36,1319,0,0,1,0
1672,1,18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,4.28e+16,38,21,1,1,3,1
1673,2,24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,5.8e+16,42,31,0,1,2,1
1674,0,18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,4.71e+16,33,67,1,0,2,0
1675,0,62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,3.47e+16,71,708,0,1,2,1
1676,2,42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,5.6e+16,52,25,1,2,4,1
1677,1,86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,4.21e+16,40,746,1,0,2,0
1678,1,41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,5.57e+16,66,32,0,2,3,1
1679,1,73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,1e+16,72,1695,0,2,3,1
1680,0,61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,5.76e+16,47,1080,1,1,3,1
1681,1,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,7862400000000000.0,68,72,1,2,4,1
1682,0,18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,1.91e+16,34,57,0,1,2,1
1683,1,55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,8640000000000000.0,50,660,1,1,3,1
1684,2,9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,5.49e+16,50,103,1,1,3,1
1685,1,38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,2.41e+16,39,153,1,1,3,1
1686,1,58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,5.59e+16,67,1220,1,1,3,1
1687,0,52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,5.89e+16,58,279,1,1,3,1
1688,0,64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,1.54e+16,45,745,1,1,3,1
1689,1,54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,1.04e+16,50,264,1,1,3,1
1690,0,83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,1036800000000000.0,37,2157,1,0,2,0
1691,1,77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,2.64e+16,64,1526,1,1,3,1
1692,0,41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,3.85e+16,45,69,1,1,3,1
1693,0,80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,5.15e+16,57,1597,1,0,2,0
1694,2,18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,2678400000000000.0,31,64,0,1,2,1
1695,0,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,5.12e+16,39,497,1,1,3,1
1696,0,60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,3.5e+16,67,1067,0,1,2,1
1697,0,22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,4492800000000000.0,46,31,1,2,4,1
1698,0,44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,2.57e+16,49,211,1,2,4,1
1699,1,55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,5.02e+16,47,877,1,1,3,1
1700,0,17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,4.6e+16,44,11,1,1,3,1
1701,1,92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,3.66e+16,40,2034,1,0,2,0
1702,0,90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,1.7e+16,32,1991,0,0,1,0
1703,1,82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,7603200000000000.0,61,1686,0,0,1,0
1704,1,38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1.31e+16,41,324,0,1,2,1
1705,1,16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,6220800000000000.0,44,69,0,1,2,1
1706,0,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,5.25e+16,68,252,1,2,4,1
1707,2,23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,4.65e+16,58,54,0,1,2,1
1708,1,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,4.13e+16,62,964,1,2,4,1
1709,0,71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,4.29e+16,72,1327,1,1,3,1
1710,1,46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,8467200000000000.0,59,68,1,2,4,1
1711,0,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,4.73e+16,64,60,1,0,2,0
1712,0,37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,3.7e+16,68,55,0,2,3,1
1713,0,82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,9417600000000000.0,57,1456,1,0,2,0
1714,2,75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,3.62e+16,65,563,0,1,2,1
1715,0,70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,4.29e+16,69,1504,0,1,2,1
1716,0,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,5702400000000000.0,56,564,0,2,3,1
1717,0,77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,1.86e+16,60,1125,1,0,2,0
1718,0,54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,3110400000000000.0,64,358,1,1,3,1
1719,1,42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1.73e+16,52,42,1,1,3,1
1720,0,55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,5702400000000000.0,59,184,1,1,3,1
1721,0,37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,3.78e+16,40,460,1,1,3,1
1722,1,45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,2764800000000000.0,78,145,0,0,1,0
1723,0,70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,4.57e+16,76,1376,1,0,2,0
1724,1,58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,4.54e+16,54,792,0,1,2,1
1725,0,81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,5.28e+16,71,1382,1,0,2,0
1726,2,28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,5.06e+16,76,28,1,0,2,0
1727,1,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,2.37e+16,77,1033,1,0,2,0
1728,0,69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,3.42e+16,54,882,0,1,2,1
1729,1,80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,4.17e+16,74,2231,1,0,2,0
1730,1,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,5.37e+16,62,1101,1,1,3,1
1731,0,44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,5.66e+16,49,369,1,1,3,1
1732,2,31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1.05e+16,43,48,0,1,2,1
1733,1,51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,4.34e+16,74,467,0,1,2,1
1734,0,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,4.76e+16,52,44,0,2,3,1
1735,2,16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,4.05e+16,44,38,0,2,3,1
1736,0,41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2.03e+16,55,81,1,2,4,1
1737,1,39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,2.84e+16,52,167,0,1,2,1
1738,1,38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,4320000000000000.0,68,45,1,2,4,1
1739,0,77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,3.45e+16,51,664,1,1,3,1
1740,2,62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,2.52e+16,59,622,1,1,3,1
1741,2,13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,4.11e+16,44,48,0,1,2,1
1742,0,59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,2.15e+16,48,461,1,1,3,1
1743,0,72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,2.7e+16,46,1073,1,1,3,1
1744,2,21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,2.55e+16,37,55,1,1,3,1
1745,0,67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,3.97e+16,67,976,1,1,3,1
1746,1,36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1123200000000000.0,43,20,0,1,2,1
1747,0,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,3.6e+16,41,1149,1,0,2,0
1748,2,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,1209600000000000.0,62,43,1,0,2,0
1749,1,47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,2.18e+16,48,224,1,1,3,1
1750,1,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,5.61e+16,49,101,0,1,2,1
1751,1,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,3.78e+16,77,209,1,0,2,0
1752,0,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,5.46e+16,38,968,0,0,1,0
1753,1,85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,3.34e+16,71,1165,1,0,2,0
1754,0,42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,8899200000000000.0,56,24,1,1,3,1
1755,0,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,5.25e+16,68,252,1,2,4,1
1756,0,29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,5.78e+16,38,165,0,1,2,1
1757,1,28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,5.39e+16,46,269,1,0,2,0
1758,1,39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,2.83e+16,50,102,1,1,3,1
1759,2,65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,2.87e+16,39,461,1,0,2,0
1760,2,20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,4.83e+16,44,47,0,1,2,1
1761,1,42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,1.14e+16,47,144,0,2,3,1
1762,0,64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,5.38e+16,55,1338,1,0,2,0
1763,0,71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,1.84e+16,64,917,1,1,3,1
1764,0,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,4.7e+16,52,318,1,2,4,1
1765,0,46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,5.21e+16,56,253,0,2,3,1
1766,0,49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,5.58e+16,50,502,1,1,3,1
1767,0,36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1.75e+16,40,119,1,1,3,1
1768,2,60839,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,5.79e+16,44,1250,1,2,4,1
1769,0,77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,2.06e+16,44,969,1,1,3,1
1770,0,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2.83e+16,73,76,1,2,4,1
1771,1,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,6739200000000000.0,60,62,0,2,3,1
1772,2,82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,2.75e+16,61,1382,1,0,2,0
1773,0,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1.23e+16,47,84,0,1,2,1
1774,0,34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,3.03e+16,71,255,1,2,4,1
1775,1,28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,3.28e+16,63,43,1,2,4,1
1776,0,62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,2.32e+16,68,398,0,1,2,1
1777,1,36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,6393600000000000.0,46,76,0,1,2,1
1778,0,63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,1987200000000000.0,59,902,1,2,4,1
1779,2,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,5011200000000000.0,42,823,1,1,3,1
1780,0,78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,172800000000000.0,47,1179,1,1,3,1
1781,0,75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,5.38e+16,49,1921,1,1,3,1
1782,1,59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,3.69e+16,72,185,1,2,4,1
1783,0,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,4.03e+16,57,433,0,2,3,1
1784,0,44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,1.47e+16,72,34,1,2,4,1
1785,0,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,3.34e+16,65,907,1,1,3,1
1786,1,7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,1.76e+16,57,416,0,2,3,1
1787,0,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,3.37e+16,59,44,0,2,3,1
1788,0,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,5356800000000000.0,67,1588,1,0,2,0
1789,1,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,5.19e+16,49,1797,0,0,1,0
1790,0,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,5.47e+16,57,40,1,2,4,1
1791,1,46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,5.1e+16,60,1143,0,1,2,1
1792,1,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,86400000000000.0,54,914,1,0,2,0
1793,0,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,4.54e+16,31,1502,1,0,2,0
1794,0,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,4.32e+16,69,1338,0,1,2,1
1795,1,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,2.96e+16,40,27,1,1,3,1
1796,2,58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,2.37e+16,41,763,1,1,3,1
1797,0,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,2.98e+16,72,1331,0,0,1,0
1798,0,50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,2.61e+16,67,525,1,2,4,1
1799,1,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1209600000000000.0,62,9,1,2,4,1
1800,0,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,7171200000000000.0,61,953,1,1,3,1
1801,1,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,2.26e+16,52,68,0,2,3,1
1802,1,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2.32e+16,52,131,0,2,3,1
1803,0,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,2.8e+16,55,882,1,1,3,1
1804,2,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,5.73e+16,45,1149,1,0,2,0
1805,0,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,2.48e+16,54,37,1,1,3,1
1806,1,54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,2.66e+16,58,388,0,1,2,1
1807,0,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,4.31e+16,37,1428,1,0,2,0
1808,1,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,3.47e+16,65,1633,1,0,2,0
1809,1,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,3.48e+16,48,173,1,1,3,1
1810,0,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,2.28e+16,36,99,0,1,2,1
1811,0,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,4.07e+16,64,215,1,1,3,1
1812,1,54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,4.29e+16,61,929,1,1,3,1
1813,0,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,8726400000000000.0,49,219,1,1,3,1
1814,0,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,2.51e+16,46,174,1,2,4,1
1815,0,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,4.89e+16,45,92,1,2,4,1
1816,1,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,2.53e+16,53,1052,1,0,2,0
1817,0,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,4.01e+16,66,275,1,1,3,1
1818,2,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,6e+16,68,587,1,1,3,1
1819,1,57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,5.57e+16,69,1662,0,1,2,1
1820,1,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,4.35e+16,41,159,1,1,3,1
1821,1,84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,3.38e+16,70,1024,0,0,1,0
1822,1,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,5788800000000000.0,55,35,0,1,2,1
1823,1,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,2.61e+16,66,1042,1,0,2,0
1824,1,65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,1.76e+16,58,395,1,2,4,1
1825,1,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,5.66e+16,48,557,1,0,2,0
1826,1,4023,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,518400000000000.0,60,9,1,2,4,1
1827,0,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,3.08e+16,33,69,1,0,2,0
1828,1,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,1.46e+16,57,486,1,1,3,1
1829,0,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,1.27e+16,35,34,0,1,2,1
1830,2,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,5.61e+16,28,1365,0,0,1,0
1831,0,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,3.51e+16,48,13,1,1,3,1
1832,1,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,5.25e+16,45,1401,1,0,2,0
1833,0,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,4.61e+16,62,1574,1,0,2,0
1834,1,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,2.52e+16,39,1323,0,0,1,0
1835,1,74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,2.77e+16,52,1217,0,1,2,1
1836,1,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,5.09e+16,72,103,0,3,4,1
1837,1,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,3.11e+16,47,84,1,0,2,0
1838,1,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,4.48e+16,51,1536,1,0,2,0
1839,0,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,5.61e+16,38,581,1,1,3,1
1840,1,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,5.18e+16,57,928,1,1,3,1
1841,2,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,1.69e+16,48,14,0,0,1,0
1842,0,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,2.82e+16,44,424,0,1,2,1
1843,0,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,2.23e+16,52,960,1,1,3,1
1844,0,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,5.16e+16,41,1555,1,0,2,0
1845,0,60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,5.44e+16,50,656,0,2,3,1
1846,1,32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,2.56e+16,55,55,1,2,4,1
1847,0,34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,4233600000000000.0,39,20,0,1,2,1
1848,1,30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,5.5e+16,52,367,1,1,3,1
1849,2,82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,9590400000000000.0,46,2257,1,0,2,0
1850,1,26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,1.04e+16,56,42,0,1,2,1
1851,0,69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,3.3e+16,59,1049,0,1,2,1
1852,0,44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,6393600000000000.0,51,48,0,2,3,1
1853,1,60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,4.69e+16,75,685,0,1,2,1
1854,0,49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,6134400000000000.0,71,39,0,1,2,1
1855,2,23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,1.23e+16,36,43,0,0,1,0
1856,1,33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,5.89e+16,64,835,0,0,1,0
1857,0,72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1.37e+16,65,1515,1,0,2,0
1858,1,69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,4.28e+16,72,1039,1,1,3,1
1859,0,70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,3.02e+16,48,1596,0,1,2,1
1860,1,70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,5.37e+16,39,1828,1,0,2,0
1861,1,30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,5184000000000000.0,54,34,1,1,3,1
1862,1,50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,6220800000000000.0,55,149,0,1,2,1
1863,1,62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,3.51e+16,54,946,0,1,2,1
1864,1,30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,3542400000000000.0,38,28,0,0,1,0
1865,0,52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,5.21e+16,39,450,0,1,2,1
1866,1,44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,1.39e+16,66,46,1,2,4,1
1867,1,86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,2.02e+16,52,1702,0,0,1,0
